TCMGene	DiseasomeGene Manually	DiseasomeGenebySilk
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/APOE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APOE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APOE
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GLB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GLB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GLB1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GLB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EBP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GLB1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AVP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AVP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AVP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AVP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AVRP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AVP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AVP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AVP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPARA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPARA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPAR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DHTR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/KD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SBMA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SMAX1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TFM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RHO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RHO
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RHO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RHO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RHO
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/RHO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RP4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RHO
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLAU	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLAU	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLAU
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLAU	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/URK	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLAU
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSPG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSK16	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SEDK	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGC1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNPTAB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNPTAB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNPTAB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNPTAB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNPTA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNPTAB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERBB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HER2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERBB2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERBB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NEU	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERBB2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERBB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NGL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERBB2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ERBB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERBB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ERBB2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH3A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH3A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH3A2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH3A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH10	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH3A2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH3A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FALDH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH3A2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH3A2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH3A2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPINA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINA1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPINA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PI	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINA1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPINA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINA1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AMN	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SGCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMD1L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SGCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SGCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SGCD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSTB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/STFB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSTB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSTB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EPM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSTB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CSTB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSTB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CSTB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FBN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MFS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FBN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/WMS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FBN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MMP2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CLG4A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MMP2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MONA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MMP2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GHN	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GH1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GH1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MLYCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MLYCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MLYCD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MLYCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MLYCD
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPI	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPI	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPI
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MPI	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PMI1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MPI
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SDHB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDHB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SDHB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDHIP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDHB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SDHB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDHB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SDHB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MMP1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MMP1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MMP1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALDH5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SSADH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALDH5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CTSA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GLB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPGB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NGBE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPGB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPIND1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPIND1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPIND1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPIND1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HC2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPIND1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SERPIND1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HCF2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPIND1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC26A4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC26A4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC26A4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC26A4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PDS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC26A4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC26A4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DFNB4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC26A4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACE
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACE1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACE
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ACE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DCP1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ACE
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/XIST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIST
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/XIST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SXI1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIST
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/XIST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XCE	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIST
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/XIST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/XIST
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CD8A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD8A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD8A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CD8A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CD8A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HBB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HBB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HBB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HBB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HBD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HBB
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CCR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCR5
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CCR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCCKR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCR5
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CCR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMKBR5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCR5
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAPT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAPT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAPT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAPT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DDPAC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAPT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAPT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MSTD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAPT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAPT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MTBT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAPT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TNF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNF
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TNF	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNFA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNF
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SACS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ARSACS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SACS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SACS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SACS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SACS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MYO5A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MYO5A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MYO5A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MYO5A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MYO5A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MYO5A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MYH12	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MYO5A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CA4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CA4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CA4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CA4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RP17	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CA4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FANCD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FANCD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FACD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FANCD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FAD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FANCD2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FANCD2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRNP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GSS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRNP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRNP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRIP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRNP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRNP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRNP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRNP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/VPS13B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VPS13B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VPS13B
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/VPS13B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CHS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VPS13B
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/VPS13B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/COH1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/VPS13B
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RECQ2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RECQL2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RECQL3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BLM
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SERPINA8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDKN2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDKN2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDKN2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDKN2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMM2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDKN2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDKN2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MLM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDKN2A
